year,mem,esm,scenario,mask,mean_annual_bio
2094,apecosm,ipsl,ssp126,8317,1.5835174437492125
2094,apecosm,ipsl,ssp126,8318,0.6925469973189308
2094,apecosm,ipsl,ssp126,8324,1.693401535255153
2094,apecosm,ipsl,ssp126,8325,0.5675027067291325
2094,apecosm,ipsl,ssp126,8326,0.528442923684378
2094,apecosm,ipsl,ssp126,8439,0.22513223901067092
2094,apecosm,ipsl,ssp126,8440,0.4088229134744197
2094,apecosm,ipsl,ssp126,8441,1.1816222817597988
2094,apecosm,ipsl,ssp126,8444,0.2655886924442123
2094,apecosm,ipsl,ssp126,8445,0.24759995490312575
2094,apecosm,ipsl,ssp126,8446,0.3569343514660353
2094,apecosm,ipsl,ssp126,8447,0.28495542750214087
2094,apecosm,ipsl,ssp126,8448,0.3993725258570451
2094,apecosm,ipsl,ssp126,8449,0.36392914365839074
2094,apecosm,ipsl,ssp126,8450,1.1212076759338379
2094,apecosm,ipsl,ssp126,8454,0.2668855431533995
2094,apecosm,ipsl,ssp126,8488,1.4404145705072504
2094,apecosm,ipsl,ssp126,9999,0.6230127687255541
2094,apecosm,ipsl,ssp126,48957,0.4318309918045998
2094,apecosm,ipsl,ssp126,48980,0.413561774790287
2095,apecosm,ipsl,ssp126,8312,0.9951868171691894
2095,apecosm,ipsl,ssp126,8313,0.9616521867838773
2095,apecosm,ipsl,ssp126,8314,1.4130909710094846
2095,apecosm,ipsl,ssp126,8315,1.5946400249376893
2095,apecosm,ipsl,ssp126,8316,1.173506785778032
2095,apecosm,ipsl,ssp126,8317,1.866780977095327
2095,apecosm,ipsl,ssp126,8318,0.8235767214374746
2095,apecosm,ipsl,ssp126,8324,1.923965825249509
2095,apecosm,ipsl,ssp126,8325,0.5979717353294636
2095,apecosm,ipsl,ssp126,8326,0.8656655924545752
2095,apecosm,ipsl,ssp126,8439,0.17629179123627103
2095,apecosm,ipsl,ssp126,8440,0.5039069472174895
2095,apecosm,ipsl,ssp126,8441,1.35502996237692
2095,apecosm,ipsl,ssp126,8444,0.23776910454034805
2095,apecosm,ipsl,ssp126,8445,0.22581082433462143
2095,apecosm,ipsl,ssp126,8446,0.42876857262785717
2095,apecosm,ipsl,ssp126,8447,0.3615335966601516
2095,apecosm,ipsl,ssp126,8448,0.4388584405183792
2095,apecosm,ipsl,ssp126,8449,0.48210767573780483
2095,apecosm,ipsl,ssp126,8450,1.3866286555926004
2095,apecosm,ipsl,ssp126,8454,0.27407410669894444
2095,apecosm,ipsl,ssp126,8488,1.7112688441025583
2095,apecosm,ipsl,ssp126,9999,0.6330751006801923
2095,apecosm,ipsl,ssp126,48957,0.5202997893095016
2095,apecosm,ipsl,ssp126,48980,0.4098895739763975
2096,apecosm,ipsl,ssp126,8312,1.0593045334815978
2096,apecosm,ipsl,ssp126,8313,0.9487601507793774
2096,apecosm,ipsl,ssp126,8314,1.4775958760031338
2096,apecosm,ipsl,ssp126,8315,2.0512685468420386
2096,apecosm,ipsl,ssp126,8316,1.4946234583638716
2096,apecosm,ipsl,ssp126,8317,2.135888630344022
2096,apecosm,ipsl,ssp126,8318,0.9255101497479301
2096,apecosm,ipsl,ssp126,8324,2.0449695630771356
2096,apecosm,ipsl,ssp126,8325,0.589541190914039
2096,apecosm,ipsl,ssp126,8326,0.9642190582848884
2096,apecosm,ipsl,ssp126,8439,0.20342748660756194
2096,apecosm,ipsl,ssp126,8440,0.5335821279308253
2096,apecosm,ipsl,ssp126,8441,1.6140750004145914
2096,apecosm,ipsl,ssp126,8444,0.2725200688137728
2096,apecosm,ipsl,ssp126,8445,0.25100004523992536
2096,apecosm,ipsl,ssp126,8446,0.41456632083782585
2096,apecosm,ipsl,ssp126,8447,0.27627918124198914
2096,apecosm,ipsl,ssp126,8448,0.40528004811360285
2096,apecosm,ipsl,ssp126,8449,0.5636833078331417
2096,apecosm,ipsl,ssp126,8450,1.6535513377189637
2096,apecosm,ipsl,ssp126,8454,0.2666381306591488
2096,apecosm,ipsl,ssp126,8488,2.0171283558795325
2096,apecosm,ipsl,ssp126,9999,0.6357098457713922
2096,apecosm,ipsl,ssp126,48957,0.4479864940047264
2096,apecosm,ipsl,ssp126,48980,0.4097254563122988
2097,apecosm,ipsl,ssp126,8312,0.8379987478256226
2097,apecosm,ipsl,ssp126,8313,0.7867200873114846
2097,apecosm,ipsl,ssp126,8314,1.431936614061224
2097,apecosm,ipsl,ssp126,8315,2.498275674879551
2097,apecosm,ipsl,ssp126,8316,1.8379257599944654
2097,apecosm,ipsl,ssp126,8317,2.4365710212338354
2097,apecosm,ipsl,ssp126,8318,1.0873334739297469
2097,apecosm,ipsl,ssp126,8324,2.397193796750976
2097,apecosm,ipsl,ssp126,8325,0.5518661418865467
2097,apecosm,ipsl,ssp126,8326,1.1467684193237409
2097,apecosm,ipsl,ssp126,8439,0.16976664490673854
2097,apecosm,ipsl,ssp126,8440,0.6032293562434221
2097,apecosm,ipsl,ssp126,8441,1.7922208776730977
2097,apecosm,ipsl,ssp126,8444,0.2921307674225639
2097,apecosm,ipsl,ssp126,8445,0.24744453877210615
2097,apecosm,ipsl,ssp126,8446,0.4798838173349698
2097,apecosm,ipsl,ssp126,8447,0.2726394362521894
2097,apecosm,ipsl,ssp126,8448,0.3706120151739854
2097,apecosm,ipsl,ssp126,8449,0.7145952781041462
2097,apecosm,ipsl,ssp126,8450,1.8569503704706827
2097,apecosm,ipsl,ssp126,8454,0.2810277647915341
2097,apecosm,ipsl,ssp126,8488,2.2903379992434854
2097,apecosm,ipsl,ssp126,9999,0.6700419746339321
2097,apecosm,ipsl,ssp126,48957,0.494130066037178
2097,apecosm,ipsl,ssp126,48980,0.37107912749052047
2098,apecosm,ipsl,ssp126,8312,0.8432307891845703
2098,apecosm,ipsl,ssp126,8313,0.7671179056167603
2098,apecosm,ipsl,ssp126,8314,1.2565242101406229
2098,apecosm,ipsl,ssp126,8315,2.407353237271309
2098,apecosm,ipsl,ssp126,8316,1.6358054819098418
2098,apecosm,ipsl,ssp126,8317,2.18148063459704
2098,apecosm,ipsl,ssp126,8318,0.9979468984081146
2098,apecosm,ipsl,ssp126,8324,2.157966306006036
2098,apecosm,ipsl,ssp126,8325,0.6128308621459994
2098,apecosm,ipsl,ssp126,8326,0.8556472433579935
2098,apecosm,ipsl,ssp126,8439,0.16161739915285422
2098,apecosm,ipsl,ssp126,8440,0.5410778898288283
2098,apecosm,ipsl,ssp126,8441,1.523299955679271
2098,apecosm,ipsl,ssp126,8444,0.3335166555993697
2098,apecosm,ipsl,ssp126,8445,0.3011361986398697
2098,apecosm,ipsl,ssp126,8446,0.4664988043487713
2098,apecosm,ipsl,ssp126,8447,0.2968121216152654
2098,apecosm,ipsl,ssp126,8448,0.4751226186752319
2098,apecosm,ipsl,ssp126,8449,0.48809287503913595
2098,apecosm,ipsl,ssp126,8450,1.4486043930053711
2098,apecosm,ipsl,ssp126,8454,0.3080339900084904
2098,apecosm,ipsl,ssp126,8488,1.964286104001497
2098,apecosm,ipsl,ssp126,9999,0.585226284340024
2098,apecosm,ipsl,ssp126,48957,0.40390544980764387
2098,apecosm,ipsl,ssp126,48980,0.43433068320155144
2099,apecosm,ipsl,ssp126,8312,1.0423789563179016
2099,apecosm,ipsl,ssp126,8313,0.9755260196599094
2099,apecosm,ipsl,ssp126,8314,1.0789434007529555
2099,apecosm,ipsl,ssp126,8315,1.6098911417648196
2099,apecosm,ipsl,ssp126,8316,0.9846873168928035
2099,apecosm,ipsl,ssp126,8317,1.7768690739908526
2099,apecosm,ipsl,ssp126,8318,0.701852859022783
2099,apecosm,ipsl,ssp126,8324,1.6959460890147744
2099,apecosm,ipsl,ssp126,8325,0.681914519133239
2099,apecosm,ipsl,ssp126,8326,0.5826417811819025
2099,apecosm,ipsl,ssp126,8439,0.21149798677019452
2099,apecosm,ipsl,ssp126,8440,0.45424262466922144
2099,apecosm,ipsl,ssp126,8441,1.155589399937384
2099,apecosm,ipsl,ssp126,8444,0.3094136399381301
2099,apecosm,ipsl,ssp126,8445,0.30462277829647066
2099,apecosm,ipsl,ssp126,8446,0.39004201433991875
2099,apecosm,ipsl,ssp126,8447,0.3148749488772768
2099,apecosm,ipsl,ssp126,8448,0.46966054485394404
2099,apecosm,ipsl,ssp126,8449,0.39099917036515697
2099,apecosm,ipsl,ssp126,8450,1.1154774459203085
2099,apecosm,ipsl,ssp126,8454,0.32324425379435223
2099,apecosm,ipsl,ssp126,8488,1.5405498655218828
2099,apecosm,ipsl,ssp126,9999,0.6720001883804798
2099,apecosm,ipsl,ssp126,48957,0.4604760676622391
2099,apecosm,ipsl,ssp126,48980,0.4505216393619776
2100,apecosm,ipsl,ssp126,8312,0.9069304332733155
2100,apecosm,ipsl,ssp126,8313,0.9249518047679555
2100,apecosm,ipsl,ssp126,8314,1.1265212671510105
2100,apecosm,ipsl,ssp126,8315,1.3816535267978907
2100,apecosm,ipsl,ssp126,8316,1.0261274527596391
2100,apecosm,ipsl,ssp126,8317,1.7903111980807398
2100,apecosm,ipsl,ssp126,8318,0.6663225119445413
2100,apecosm,ipsl,ssp126,8324,1.7556949096481975
2100,apecosm,ipsl,ssp126,8325,0.5426552424143101
2100,apecosm,ipsl,ssp126,8326,0.6409608997605942
2100,apecosm,ipsl,ssp126,8439,0.29158958954655606
2100,apecosm,ipsl,ssp126,8440,0.4908336533985117
2100,apecosm,ipsl,ssp126,8441,1.2430096482802293
2100,apecosm,ipsl,ssp126,8444,0.2123976121930515
2100,apecosm,ipsl,ssp126,8445,0.20654333233833314
2100,apecosm,ipsl,ssp126,8446,0.39797401564416063
2100,apecosm,ipsl,ssp126,8447,0.2657117974577528
2100,apecosm,ipsl,ssp126,8448,0.3137546935906777
2100,apecosm,ipsl,ssp126,8449,0.4611881093846427
2100,apecosm,ipsl,ssp126,8450,1.3337999677658081
2100,apecosm,ipsl,ssp126,8454,0.24858212754839942
2100,apecosm,ipsl,ssp126,8488,1.6503010674526817
2100,apecosm,ipsl,ssp126,9999,0.6645223187903563
2100,apecosm,ipsl,ssp126,48957,0.5730090886354446
2100,apecosm,ipsl,ssp126,48980,0.5886417999863625
2015,apecosm,ipsl,ssp585,8312,0.8800987753868104
2015,apecosm,ipsl,ssp585,8313,0.8442886352539063
2015,apecosm,ipsl,ssp585,8314,1.5603962920863053
2015,apecosm,ipsl,ssp585,8315,2.375135287642479
2015,apecosm,ipsl,ssp585,8316,1.762484438933324
2015,apecosm,ipsl,ssp585,8317,2.2372988193265853
2015,apecosm,ipsl,ssp585,8318,1.077004478258245
2015,apecosm,ipsl,ssp585,8324,2.265622614360437
2015,apecosm,ipsl,ssp585,8325,0.6036677923181961
2015,apecosm,ipsl,ssp585,8326,1.1238804733431016
2015,apecosm,ipsl,ssp585,8439,0.22056897762029068
2015,apecosm,ipsl,ssp585,8440,0.5866999202816371
2015,apecosm,ipsl,ssp585,8441,1.8571785120906945
2015,apecosm,ipsl,ssp585,8444,0.2991345927995794
2015,apecosm,ipsl,ssp585,8445,0.26795105934143065
2015,apecosm,ipsl,ssp585,8446,0.4667558529844848
2015,apecosm,ipsl,ssp585,8447,0.296442909674211
2015,apecosm,ipsl,ssp585,8448,0.4241648421837733
2015,apecosm,ipsl,ssp585,8449,0.6702164853060687
2015,apecosm,ipsl,ssp585,8450,1.7746877082188923
2015,apecosm,ipsl,ssp585,8454,0.28546353039287387
2015,apecosm,ipsl,ssp585,8488,2.1049527481982584
2015,apecosm,ipsl,ssp585,9999,0.6378786911567053
2015,apecosm,ipsl,ssp585,48957,0.49714281857013704
2015,apecosm,ipsl,ssp585,48980,0.33265749700367453
2016,apecosm,ipsl,ssp585,8312,0.8552773203849793
2016,apecosm,ipsl,ssp585,8313,0.8259448344057256
2016,apecosm,ipsl,ssp585,8314,1.1855306970662085
2016,apecosm,ipsl,ssp585,8315,2.5054141711443663
2016,apecosm,ipsl,ssp585,8316,1.592084596014541
2016,apecosm,ipsl,ssp585,8317,1.985015780695023
2016,apecosm,ipsl,ssp585,8318,0.9739628826233155
2016,apecosm,ipsl,ssp585,8324,2.0205488265287586
2016,apecosm,ipsl,ssp585,8325,0.6066776986779838
2016,apecosm,ipsl,ssp585,8326,0.7008374981783532
2016,apecosm,ipsl,ssp585,8439,0.23335825255059678
2016,apecosm,ipsl,ssp585,8440,0.5199386786604137
2016,apecosm,ipsl,ssp585,8441,1.5268694190921899
2016,apecosm,ipsl,ssp585,8444,0.302430915481904
2016,apecosm,ipsl,ssp585,8445,0.28624099493026733
2016,apecosm,ipsl,ssp585,8446,0.4213539192913681
2016,apecosm,ipsl,ssp585,8447,0.2724327621134845
2016,apecosm,ipsl,ssp585,8448,0.4080031339938824
2016,apecosm,ipsl,ssp585,8449,0.4530891941653358
2016,apecosm,ipsl,ssp585,8450,1.396529769897461
2016,apecosm,ipsl,ssp585,8454,0.3120713872568948
2016,apecosm,ipsl,ssp585,8488,1.836263548700433
2016,apecosm,ipsl,ssp585,9999,0.5511128095289072
2016,apecosm,ipsl,ssp585,48957,0.40841629952192304
2016,apecosm,ipsl,ssp585,48980,0.3058443898335099
2017,apecosm,ipsl,ssp585,8312,0.7048575973510742
2017,apecosm,ipsl,ssp585,8313,0.8578491330146789
2017,apecosm,ipsl,ssp585,8314,0.8722953138680294
2017,apecosm,ipsl,ssp585,8315,1.7807305697351694
2017,apecosm,ipsl,ssp585,8316,0.9880122552099435
2017,apecosm,ipsl,ssp585,8317,1.4467184697428057
2017,apecosm,ipsl,ssp585,8318,0.7044311906883424
2017,apecosm,ipsl,ssp585,8324,1.5036798034499332
2017,apecosm,ipsl,ssp585,8325,0.5598203462773356
2017,apecosm,ipsl,ssp585,8326,0.5031434571420824
2017,apecosm,ipsl,ssp585,8439,0.20506692127041196
2017,apecosm,ipsl,ssp585,8440,0.41437565741178234
2017,apecosm,ipsl,ssp585,8441,1.0722470210340922
2017,apecosm,ipsl,ssp585,8444,0.2906008029685301
2017,apecosm,ipsl,ssp585,8445,0.2907987773418427
2017,apecosm,ipsl,ssp585,8446,0.35820356828551136
2017,apecosm,ipsl,ssp585,8447,0.26960098924058856
2017,apecosm,ipsl,ssp585,8448,0.37722002084438616
2017,apecosm,ipsl,ssp585,8449,0.4057527979214986
2017,apecosm,ipsl,ssp585,8450,1.008138779004415
2017,apecosm,ipsl,ssp585,8454,0.32403307585489183
2017,apecosm,ipsl,ssp585,8488,1.3205286408725538
2017,apecosm,ipsl,ssp585,9999,0.4931245806316535
2017,apecosm,ipsl,ssp585,48957,0.39408819377422333
2017,apecosm,ipsl,ssp585,48980,0.3761690575629473
2018,apecosm,ipsl,ssp585,8312,0.8675710282325745
2018,apecosm,ipsl,ssp585,8313,0.8719838868487965
2018,apecosm,ipsl,ssp585,8314,1.109537779873815
2018,apecosm,ipsl,ssp585,8315,1.4510193830356002
2018,apecosm,ipsl,ssp585,8316,1.0135273973363033
2018,apecosm,ipsl,ssp585,8317,1.5493225666784471
2018,apecosm,ipsl,ssp585,8318,0.7429786112537996
2018,apecosm,ipsl,ssp585,8324,1.574570941198163
2018,apecosm,ipsl,ssp585,8325,0.505258010250741
2018,apecosm,ipsl,ssp585,8326,0.75755155610071645
2018,apecosm,ipsl,ssp585,8439,0.15064654385913973
2018,apecosm,ipsl,ssp585,8440,0.4715013276916324
2018,apecosm,ipsl,ssp585,8441,1.2407425251192676
2018,apecosm,ipsl,ssp585,8444,0.2457928412100848
2018,apecosm,ipsl,ssp585,8445,0.24233219921588897
2018,apecosm,ipsl,ssp585,8446,0.37980032503925343
2018,apecosm,ipsl,ssp585,8447,0.2853472016074441
2018,apecosm,ipsl,ssp585,8448,0.3535437666452848
2018,apecosm,ipsl,ssp585,8449,0.5124195990739046
2018,apecosm,ipsl,ssp585,8450,1.2729870398839316
2018,apecosm,ipsl,ssp585,8454,0.2758846644844328
2018,apecosm,ipsl,ssp585,8488,1.480096311318247
2018,apecosm,ipsl,ssp585,9999,0.5435092275341352
2018,apecosm,ipsl,ssp585,48957,0.4629678264260292
2018,apecosm,ipsl,ssp585,48980,0.4364643547683954
2019,apecosm,ipsl,ssp585,8312,1.0359364023208617
2019,apecosm,ipsl,ssp585,8313,0.9154281204397028
2019,apecosm,ipsl,ssp585,8314,1.5055630971645486
2019,apecosm,ipsl,ssp585,8315,1.9063688861206174
2019,apecosm,ipsl,ssp585,8316,1.303163314751093
2019,apecosm,ipsl,ssp585,8317,1.881621172351222
2019,apecosm,ipsl,ssp585,8318,0.8373524081260763
2019,apecosm,ipsl,ssp585,8324,1.9108241210623484
2019,apecosm,ipsl,ssp585,8325,0.5001715054285938
2019,apecosm,ipsl,ssp585,8326,0.9912028461694717
2019,apecosm,ipsl,ssp585,8439,0.2065624682151753
2019,apecosm,ipsl,ssp585,8440,0.479465218881766
2019,apecosm,ipsl,ssp585,8441,1.4161976599050854
2019,apecosm,ipsl,ssp585,8444,0.2122589805546929
2019,apecosm,ipsl,ssp585,8445,0.21883701682090761
2019,apecosm,ipsl,ssp585,8446,0.3606601335028166
2019,apecosm,ipsl,ssp585,8447,0.24779186917073798
2019,apecosm,ipsl,ssp585,8448,0.31614930354631865
2019,apecosm,ipsl,ssp585,8449,0.5000598364406161
2019,apecosm,ipsl,ssp585,8450,1.4007704122861226
2019,apecosm,ipsl,ssp585,8454,0.2929881207999729
2019,apecosm,ipsl,ssp585,8488,1.7563200662010594
2019,apecosm,ipsl,ssp585,9999,0.638842744131883
2019,apecosm,ipsl,ssp585,48957,0.5133661240339279
2019,apecosm,ipsl,ssp585,48980,0.47412620931863786
2020,apecosm,ipsl,ssp585,8312,0.9572786545753479
2020,apecosm,ipsl,ssp585,8313,0.8715529452670704
2020,apecosm,ipsl,ssp585,8314,1.5384306299275365
2020,apecosm,ipsl,ssp585,8315,2.1320997308939695
2020,apecosm,ipsl,ssp585,8316,1.3412530490237733
2020,apecosm,ipsl,ssp585,8317,2.0747209172095022
2020,apecosm,ipsl,ssp585,8318,0.8119246014617981
2020,apecosm,ipsl,ssp585,8324,2.187064524976219
2020,apecosm,ipsl,ssp585,8325,0.5079880847499288
2020,apecosm,ipsl,ssp585,8326,0.8091580936232129
2020,apecosm,ipsl,ssp585,8439,0.16943843873298686
2020,apecosm,ipsl,ssp585,8440,0.4833586571836158
2020,apecosm,ipsl,ssp585,8441,1.460741603624321
2020,apecosm,ipsl,ssp585,8444,0.23935772741542144
2020,apecosm,ipsl,ssp585,8445,0.23098984509706497
2020,apecosm,ipsl,ssp585,8446,0.3838861680799915
2020,apecosm,ipsl,ssp585,8447,0.2636088358633446
2020,apecosm,ipsl,ssp585,8448,0.3318442404270172
2020,apecosm,ipsl,ssp585,8449,0.4234528856145011
2020,apecosm,ipsl,ssp585,8450,1.4281410296758017
2020,apecosm,ipsl,ssp585,8454,0.2539340853691101
2020,apecosm,ipsl,ssp585,8488,1.904423467736495
2020,apecosm,ipsl,ssp585,9999,0.5983408813675245
2020,apecosm,ipsl,ssp585,48957,0.49933345466852186
2020,apecosm,ipsl,ssp585,48980,0.4937125727534294
2021,apecosm,ipsl,ssp585,8312,0.9733804798126221
2021,apecosm,ipsl,ssp585,8313,0.7605256720022722
2021,apecosm,ipsl,ssp585,8314,1.2824127191099628
2021,apecosm,ipsl,ssp585,8315,1.6818905416876078
2021,apecosm,ipsl,ssp585,8316,1.1817919130342593
2021,apecosm,ipsl,ssp585,8317,2.071841743684584
2021,apecosm,ipsl,ssp585,8318,0.830946943657921
2021,apecosm,ipsl,ssp585,8324,2.049369538557239
2021,apecosm,ipsl,ssp585,8325,0.5374818755121067
2021,apecosm,ipsl,ssp585,8326,0.6422728078590857
2021,apecosm,ipsl,ssp585,8439,0.19802916859802994
2021,apecosm,ipsl,ssp585,8440,0.46250640617258715
2021,apecosm,ipsl,ssp585,8441,1.2975741542741923
2021,apecosm,ipsl,ssp585,8444,0.2549275650697596
2021,apecosm,ipsl,ssp585,8445,0.24124989062547683
2021,apecosm,ipsl,ssp585,8446,0.35503799428222
2021,apecosm,ipsl,ssp585,8447,0.26417171052007965
2021,apecosm,ipsl,ssp585,8448,0.3695260792970657
2021,apecosm,ipsl,ssp585,8449,0.37174937349778636
2021,apecosm,ipsl,ssp585,8450,1.2591086769104003
2021,apecosm,ipsl,ssp585,8454,0.24413487244220006
2021,apecosm,ipsl,ssp585,8488,1.8401394241734554
2021,apecosm,ipsl,ssp585,9999,0.5684274944166342
2021,apecosm,ipsl,ssp585,48957,0.4272531792521477
2021,apecosm,ipsl,ssp585,48980,0.4782535172998905
2022,apecosm,ipsl,ssp585,8312,0.8919518761634827
2022,apecosm,ipsl,ssp585,8313,0.8638171737844293
2022,apecosm,ipsl,ssp585,8314,1.2782317794602494
2022,apecosm,ipsl,ssp585,8315,1.426058647222817
2022,apecosm,ipsl,ssp585,8316,1.0385629743121672
2022,apecosm,ipsl,ssp585,8317,2.125878268672574
2022,apecosm,ipsl,ssp585,8318,0.7574745285957255
2022,apecosm,ipsl,ssp585,8324,1.822915610743732
2022,apecosm,ipsl,ssp585,8325,0.6300877247904909
2022,apecosm,ipsl,ssp585,8326,0.7678808616222562
2022,apecosm,ipsl,ssp585,8439,0.2323245969803437
2022,apecosm,ipsl,ssp585,8440,0.4857175226993205
2022,apecosm,ipsl,ssp585,8441,1.3680934574075803
2022,apecosm,ipsl,ssp585,8444,0.21560918978031943
2022,apecosm,ipsl,ssp585,8445,0.21011448353528975
2022,apecosm,ipsl,ssp585,8446,0.3950868268166819
2022,apecosm,ipsl,ssp585,8447,0.31948115428288776
2022,apecosm,ipsl,ssp585,8448,0.4184947220178751
2022,apecosm,ipsl,ssp585,8449,0.44335055185688865
2022,apecosm,ipsl,ssp585,8450,1.4217213320732116
2022,apecosm,ipsl,ssp585,8454,0.2493732628368196
2022,apecosm,ipsl,ssp585,8488,1.8970643683483726
2022,apecosm,ipsl,ssp585,9999,0.5695621085663637
2022,apecosm,ipsl,ssp585,48957,0.4666100606322289
2022,apecosm,ipsl,ssp585,48980,0.4454682007431984
2023,apecosm,ipsl,ssp585,8312,1.0013094086647034
2023,apecosm,ipsl,ssp585,8313,0.8833768779581244
2023,apecosm,ipsl,ssp585,8314,1.2235949512185722
2023,apecosm,ipsl,ssp585,8315,1.9056582180783153
2023,apecosm,ipsl,ssp585,8316,1.4762952900019244
2023,apecosm,ipsl,ssp585,8317,2.3493286717322563
2023,apecosm,ipsl,ssp585,8318,0.9801960152419493
2023,apecosm,ipsl,ssp585,8324,2.0147995207367875
2023,apecosm,ipsl,ssp585,8325,0.6744418231577709
2023,apecosm,ipsl,ssp585,8326,0.931135123243203
2023,apecosm,ipsl,ssp585,8439,0.2018865376063015
2023,apecosm,ipsl,ssp585,8440,0.5853196263247937
2023,apecosm,ipsl,ssp585,8441,1.7554728174637892
2023,apecosm,ipsl,ssp585,8444,0.2682289113016689
2023,apecosm,ipsl,ssp585,8445,0.2466197654604912
2023,apecosm,ipsl,ssp585,8446,0.49151784213640354
2023,apecosm,ipsl,ssp585,8447,0.3562972942988078
2023,apecosm,ipsl,ssp585,8448,0.512101075740961
2023,apecosm,ipsl,ssp585,8449,0.623703885961462
2023,apecosm,ipsl,ssp585,8450,1.7431100988388062
2023,apecosm,ipsl,ssp585,8454,0.283933386916206
2023,apecosm,ipsl,ssp585,8488,2.2183442542427465
2023,apecosm,ipsl,ssp585,9999,0.6647583593924841
2023,apecosm,ipsl,ssp585,48957,0.4781135320663452
2023,apecosm,ipsl,ssp585,48980,0.44217836670577526
2024,apecosm,ipsl,ssp585,8312,0.8715258975028992
2024,apecosm,ipsl,ssp585,8313,0.7871187090873718
2024,apecosm,ipsl,ssp585,8314,1.3569135156171075
2024,apecosm,ipsl,ssp585,8315,2.532567473128438
2024,apecosm,ipsl,ssp585,8316,1.8792537964772487
2024,apecosm,ipsl,ssp585,8317,2.304150619814473
2024,apecosm,ipsl,ssp585,8318,1.1622731671295063
2024,apecosm,ipsl,ssp585,8324,2.1851004282148874
2024,apecosm,ipsl,ssp585,8325,0.6014582571284525
2024,apecosm,ipsl,ssp585,8326,1.0400946043633126
2024,apecosm,ipsl,ssp585,8439,0.211203305941561
2024,apecosm,ipsl,ssp585,8440,0.6256550695224289
2024,apecosm,ipsl,ssp585,8441,1.8827160147135844
2024,apecosm,ipsl,ssp585,8444,0.2999049241051954
2024,apecosm,ipsl,ssp585,8445,0.25567550510168074
2024,apecosm,ipsl,ssp585,8446,0.5053715925383312
2024,apecosm,ipsl,ssp585,8447,0.34327653953523346
2024,apecosm,ipsl,ssp585,8448,0.4680830345704005
2024,apecosm,ipsl,ssp585,8449,0.6398902049771061
2024,apecosm,ipsl,ssp585,8450,1.7783321189880372
2024,apecosm,ipsl,ssp585,8454,0.26517821777434575
2024,apecosm,ipsl,ssp585,8488,2.1705310307051007
2024,apecosm,ipsl,ssp585,9999,0.6617941496272882
2024,apecosm,ipsl,ssp585,48957,0.6262145027518272
2024,apecosm,ipsl,ssp585,48980,0.408521743118763
2025,apecosm,ipsl,ssp585,8312,0.8406697115898132
2025,apecosm,ipsl,ssp585,8313,0.8260653604160656
2025,apecosm,ipsl,ssp585,8314,1.0551488290572988
2025,apecosm,ipsl,ssp585,8315,2.7829858288168907
2025,apecosm,ipsl,ssp585,8316,1.7142230872658715
2025,apecosm,ipsl,ssp585,8317,1.968945284043589
2025,apecosm,ipsl,ssp585,8318,0.9840936070298129
2025,apecosm,ipsl,ssp585,8324,2.1824252345213075
2025,apecosm,ipsl,ssp585,8325,0.6799012679478218
2025,apecosm,ipsl,ssp585,8326,0.742237995605211
2025,apecosm,ipsl,ssp585,8439,0.28234398267839267
2025,apecosm,ipsl,ssp585,8440,0.6101478189883525
2025,apecosm,ipsl,ssp585,8441,1.6057837302099445
2025,apecosm,ipsl,ssp585,8444,0.37147293020697203
2025,apecosm,ipsl,ssp585,8445,0.3512264281511307
2025,apecosm,ipsl,ssp585,8446,0.5237081553987277
2025,apecosm,ipsl,ssp585,8447,0.25629668434460956
2025,apecosm,ipsl,ssp585,8448,0.41669362966830914
2025,apecosm,ipsl,ssp585,8449,0.6525694794125028
2025,apecosm,ipsl,ssp585,8450,1.4671965074539184
2025,apecosm,ipsl,ssp585,8454,0.3467966034298851
2025,apecosm,ipsl,ssp585,8488,1.8136779822801288
2025,apecosm,ipsl,ssp585,9999,0.6947280416886011
2025,apecosm,ipsl,ssp585,48957,0.4051198363304138
2025,apecosm,ipsl,ssp585,48980,0.3661477819085121
2026,apecosm,ipsl,ssp585,8312,0.8322958793640136
2026,apecosm,ipsl,ssp585,8313,0.7847873698581349
2026,apecosm,ipsl,ssp585,8314,0.9197122793773125
2026,apecosm,ipsl,ssp585,8315,2.5844000224024057
2026,apecosm,ipsl,ssp585,8316,1.6390377485017846
2026,apecosm,ipsl,ssp585,8317,1.9308087018228346
2026,apecosm,ipsl,ssp585,8318,1.0069891529924728
2026,apecosm,ipsl,ssp585,8324,2.160073954884599
2026,apecosm,ipsl,ssp585,8325,0.6626550514122536
2026,apecosm,ipsl,ssp585,8326,0.755590320036218
2026,apecosm,ipsl,ssp585,8439,0.20502802713409715
2026,apecosm,ipsl,ssp585,8440,0.5602392435988837
2026,apecosm,ipsl,ssp585,8441,1.5453616944615713
2026,apecosm,ipsl,ssp585,8444,0.4187190935892217
2026,apecosm,ipsl,ssp585,8445,0.4143242210149765
2026,apecosm,ipsl,ssp585,8446,0.5438426994187857
2026,apecosm,ipsl,ssp585,8447,0.29624799435788934
2026,apecosm,ipsl,ssp585,8448,0.4546698643611028
2026,apecosm,ipsl,ssp585,8449,0.6966779828071594
2026,apecosm,ipsl,ssp585,8450,1.4493940178553264
2026,apecosm,ipsl,ssp585,8454,0.4159147711027236
2026,apecosm,ipsl,ssp585,8488,1.7999294456682706
